abstrak
"['latar', 'teliti', 'guna', 'media', 'ajar', 'terap', 'keterbatan', 'media', 'ajar', 'sekolah', 'inovasi', 'ajar', 'sebab', 'tari', 'ajar', 'ajar', 'pusat', 'guru', 'guna', 'media', 'ajar', 'proses', 'ajar', 'tarik', 'guna', 'media', 'ajar', 'mudah', 'efektif', 'proses', 'ajar', 'fungsi', 'utama', 'media', 'ajar', 'alat', 'bantu', 'ajar', 'teliti', 'tuju', 'pengaruh', 'guna', 'media', 'audio', 'visual', 'hasil', 'ajar', 'siswa', 'materi', 'kerjasama', 'mata', 'ajar', 'ilmu', 'tahu', 'sosial', 'kelas', 'iii', 'teliti', 'metode', 'teliti', 'kuantitatif', 'jenis', 'metode', 'teliti', 'eksperimen', 'teliti', 'bentuk', 'true', 'exsperimental', 'design', 'teknik', 'pretest', 'posttest', 'control', 'group', 'design', 'hasil', 'analisis', 'data', 'thitung', 'ttabel', 'putus', 'ho', 'tolak', 'simpul', 'guna', 'media', 'audio', 'visual', 'pengaruh', 'hasil', 'ajar', 'siswa', 'materi', 'kerjasama', 'kelas', 'iii', 'sd', 'negeri', 'pejagan']"
"['teliti', 'tuju', 'gambar', 'disiplin', 'siswa', 'strategi', 'sekolah', 'upaya', 'kuat', 'karakter', 'disiplin', 'siswa', 'strategi', 'kuat', 'karakter', 'disiplin', 'mata', 'ajar', 'faktor', 'pengaruh', 'kuat', 'karakter', 'disiplin', 'siswa', 'sdn', 'demang', 'bangkal', 'jenis', 'teliti', 'kualitatif', 'deskriptif', 'teliti', 'dekat', 'studi', 'sdn', 'demang', 'ungkap', 'fokus', 'teliti', 'tajam', 'akurat', 'kumpul', 'data', 'metode', 'observasi', 'wawancara', 'dokumentasi', 'catat', 'lapang', 'triangulasi', 'sampel', 'sumber', 'data', 'pilih', 'purposive', 'sampling', 'strategi', 'snowball', 'sampling', 'hasil', 'teliti', 'karakter', 'disiplin', 'siswa', 'sdn', 'demang', 'bangkal', 'upaya', 'kuat', 'strategi', 'kuat', 'karakter', 'disiplin', 'siswa', 'upaya', 'sekolah', 'guru', 'kelas', 'strategi', 'sekolah', 'liput', 'keranjang', 'tertib', 'buku', 'hubung', 'siswa', 'giat', 'sekolah', 'giat', 'upacara', 'baris', 'bar', 'bersih', 'bersih', 'esktrakurikuler', 'strategi', 'guru', 'kelas', 'liput', 'miscall', 'shubuh', 'beri', 'hadiah', 'hukum', 'strategi', 'kuat', 'karakter', 'disiplin', 'beban', 'mata', 'ajar', 'proses', 'ajar', 'rpp', 'susun', 'guru', 'faktor', 'pengaruh', 'b', 'faktor', 'hambat', 'kendala', 'utama', 'letak', 'faktor', 'internal', 'siswa', 'faktor', 'eksternal', 'lingkung', 'keluarga', 'teman', 'baya', 'kunci', 'strategi', 'karakter', 'disiplin', 'siswa']"
"['teliti', 'banding', 'hasil', 'ajar', 'cooperative', 'learning', 'metode', 'group', 'investigation', 'think', 'pair', 'share', 'tema', 'kerja', 'sdn', 'demang', 'tuju', 'banding', 'hasil', 'ajar', 'siswa', 'kognitif', 'teliti', 'sdn', 'demang', 'bangkal', 'tema', 'kerja', 'sub', 'tema', 'kerja', 'orang', 'tua', 'ajar', 'metode', 'teliti', 'quasi', 'experimental', 'design', 'pretest', 'postet', 'control', 'group', 'design', 'laku', 'beda', 'kelas', 'eksperimen', 'sampel', 'kelas', 'iva', 'ivb', 'instrumen', 'teliti', 'tes', 'hasil', 'ajar', 'thb', 'objektif', 'lembar', 'observasi', 'laksana', 'ajar', 'aktivasi', 'siswa', 'uji', 't', 'pretest', 'kelas', 'h', 'terima', 'thitung', 'ttabel', 'beda', 'hasil', 'ajar', 'kelas', 'gi', 'tps', 'uji', 't', 'postest', 'kelas', 'h', 'tolak', 'thitung', 'ttabel', 'beda', 'hasil', 'ajar', 'kelas', 'gi', 'tps', 'uji', 'gain', 'normalisasi', 'g', 'tingkat', 'hasil', 'ajar', 'tps', 'metode', 'gi', 'nilai', 'g', 'kelas', 'tps', 'nilai', 'g', 'gi']"
"['teliti', 'tuju', 'mampu', 'pikir', 'tingkat', 'siswa', 'kelas', 'v', 'tema', 'rukun', 'masyarakat', 'pikir', 'tingkat', 'milik', 'siswa', 'jenjang', 'sekolah', 'dasar', 'sd', 'kelas', 'tuju', 'siswa', 'pecah', 'logis', 'jenjang', 'metode', 'teliti', 'kuantitatif', 'deskriptif', 'laksana', 'sdn', 'pejagan', 'bangkal', 'populasi', 'siswa', 'kelas', 'v', 'ajar', 'teknik', 'ambil', 'sampel', 'sampling', 'jenuh', 'sampel', 'teliti', 'kumpul', 'data', 'tes', 'prestasi', 'muat', 'ranah', 'kognitif', 'c', 'analis', 'c', 'evaluasi', 'c', 'cipta', 'taksonomi', 'bloom', 'mampu', 'pikir', 'tingkat', 'siswa', 'kuesioner', 'lembar', 'observasi', 'ajar', 'laksana', 'teknik', 'analisis', 'data', 't', 'tes', 'sampel', 'dasar', 'hasil', 'teliti', 'simpul', 'mampu', 'pikir', 'tingkat', 'siswa', 'bukti', 'mampu', 'pikir', 'tingkat', 'siswa', 'persentase', 'ajar', 'laksana', 'cakup', 'level', 'mampu', 'pikir', 'siswa']"
"['teliti', 'tuju', 'hubung', 'mandiri', 'ajar', 'hasil', 'ajar', 'tema', 'kerja', 'siswa', 'kelas', 'iv', 'sdn', 'kraton', 'bangkal', 'ajar', 'metode', 'teliti', 'metode', 'survei', 'dekat', 'korelasional', 'populasi', 'siswa', 'kelas', 'iv', 'orang', 'data', 'jaring', 'instrumen', 'bentuk', 'kuesioner', 'tes', 'hasil', 'ajar', 'tema', 'kerja', 'uji', 'persayaratan', 'analisis', 'variabel', 'x', 'y', 'distribusi', 'normal', 'sama', 'regresi', 'variabel', 'y', 'x', 'hasil', 'hitung', 'koefisien', 'korelasi', 'hasil', 'r', 'hasil', 'uji', 'signifikansi', 'koefisien', 'gun', 'uji', 't', 'variabel', 'signifikan', 'hitung', 'koefisien', 'determinasi', 'hasil', 'r', 'variansi', 'hasil', 'ajar', 'tentu', 'mandiri', 'ajar', 'kunci', 'mandiri', 'ajar', 'hasil', 'ajar', 'survei', 'regresi', 'korelasi']"
"['teliti', 'laksana', 'tuju', 'laksana', 'ajar', 'guru', 'implementasi', 'strategi', 'ajar', 'bas', 'spbm', 'ajar', 'materi', 'ilmu', 'tahu', 'sosial', 'kurikulum', 'teliti', 'rancang', 'teliti', 'deskriptif', 'kualitatif', 'kumpul', 'data', 'teknik', 'wawancara', 'observasi', 'dokumentasi', 'kece', 'absah', 'data', 'giat', 'triangulasi', 'data', 'giat', 'analisis', 'data', 'tahap', 'reduksi', 'data', 'display', 'data', 'ambil', 'simpul', 'dasar', 'hasil', 'analisis', 'simpul', 'implementasi', 'strategi', 'ajar', 'bas', 'spbm', 'ajar', 'materi', 'ilmu', 'tahu', 'sosial', 'sekolah', 'dasar', 'dasar', 'kurikulum', 'laksana', 'ajar', 'implementasi', 'guru', 'wali', 'kelas', 'sdn', 'pejagan', 'bangkal', 'paham', 'implementasi', 'strategi', 'ajar', 'bas', 'spbm', 'kunci', 'strategi', 'ajar', 'bas', 'spbm', 'ilmu', 'tahu', 'sosial', 'kurikulum']"
"['teliti', 'tuju', 'pengaruh', 'tayang', 'film', 'boboi', 'boy', 'tingkat', 'cerdas', 'interpersonal', 'karakter', 'social', 'insight', 'paham', 'sosial', 'siswa', 'kelas', 'v', 'sdn', 'kwangsan', 'sedat', 'ajar', 'ilmu', 'tahu', 'sosial', 'tema', 'teliti', 'metode', 'teliti', 'kuantitatif', 'deskriptif', 'hasil', 'teliti', 'pengaruh', 'negatif', 'signifikan', 'tayang', 'film', 'kartun', 'boboi', 'boy', 'cerdas', 'interpersonal', 'karakter', 'social', 'insight', 'paham', 'sosial', 'pengaruh', 'tayang', 'film', 'kartun', 'boboi', 'boy', 'sifat', 'negatif', 'rendah', 'cerdas', 'interpersonal', 'karakter', 'social', 'insight', 'hasil', 'dasar', 'analisis', 'regrei', 'linier', 'sederhana', 'uji', 'parsial', 'nilai', 'b', 'pengaruh', 'variabel', 'x', 'thitung', 'signifikansi', 'kunci', 'film', 'kartun', 'boboi', 'boy', 'cerdas', 'interpersonal', 'karakter', 'sosial', 'insight', 'paham', 'sosial']"
"['abstrak', 'pkn', 'konteks', 'kurikulum', 'didik', 'formal', 'duduk', 'strategis', 'rangka', 'proses', 'bina', 'warga', 'negara', 'indonesia', 'salah', 'tugas', 'peran', 'pkn', 'garis', 'komitmen', 'proses', 'bangun', 'karakter', 'bangsa', 'konsekuensi', 'laksana', 'proses', 'ajar', 'sekolah', 'bantu', 'siswa', 'kembang', 'potensi', 'kompetensi', 'milik', 'potensi', 'kognitif', 'afektif', 'prilaku', 'hadap', 'lingkung', 'hidup', 'fisik', 'lingkung', 'sosial', 'budaya', 'dasar', 'ajar', 'mata', 'ajar', 'pkn', 'sekolah', 'siswa', 'ajar', 'cinta', 'tanah', 'air', 'sikap', 'patriotisme', 'sikap', 'patriotisme', 'ajar', 'warga', 'negara', 'milik', 'setia', 'loyalitas', 'negara', 'nali', 'identitas', 'milik', 'negara', 'indonesia', 'patriotisme', 'sikap', 'cinta', 'bela', 'tanah', 'air', 'tanam', 'sikap', 'patriotisme', 'mata', 'ajar', 'pkn', 'lagu', 'lagu', 'nasional', 'stimulus', 'bentuk', 'sikap', 'patriotisme', 'siswa', 'lagu', 'lagu', 'nasional', 'wujud', 'cinta', 'tanah', 'air', 'indonesia', 'hasil', 'posttest', 'dapat', 'nilai', 'sig', 'uji', 'banding', 'milik', 'nilai', 'taraf', 'alpha', 'hitung', 'manual', 'dapat', 'nilai', 't', 'hitung', 't', 'hitung', 't', 'n', 'k', 'dasar', 'hipotesis', 'tentu', 'tari', 'putus', 'simpuk', 'beda', 'nyata', 'hasil', 'posttest', 'kelas', 'kontrol', 'kelas', 'eksperimen', 'kelas', 'vc', 'kelas', 'va', 'sd', 'negeri', 'mayor', 'i', 'bangkal', 'kunci', 'ajar', 'pkn', 'lagu', 'lagu', 'nasional', 'sikap', 'patriotisme']"
"['guna', 'model', 'ajar', 'quantum', 'teaching', 'inkuiri', 'metode', 'eksperimen', 'saji', 'ajar', 'ipa', 'ideal', 'teliti', 'tuju', 'banding', 'hasil', 'ajar', 'ipa', 'siswa', 'kelas', 'iii', 'sdn', 'pejagan', 'terap', 'model', 'quantum', 'teaching', 'inkuiri', 'metode', 'eksperimen', 'metode', 'teliti', 'quasi', 'eksperimen', 'mana', 'kelas', 'laku', 'beda', 'teliti', 'oktober', 'desember', 'populasi', 'siswa', 'kelas', 'iii', 'sdn', 'pejagan', 'bangkal', 'ajar', 'sampel', 'sampel', 'jenuh', 'populasi', 'teliti', 'kelas', 'iii', 'a', 'kelas', 'eksperimen', 'model', 'quantum', 'teaching', 'metode', 'eksperimen', 'kelas', 'iii', 'b', 'kelas', 'eksperimen', 'model', 'inkuiri', 'metode', 'eksperimen', 'uji', 'hipotesis', 'uji', 't', 'nilai', 'post', 'test', 'siswa', 'terap', 'laku', 'beda', 'hasil', 'teliti', 'beda', 'hasil', 'ajar', 'ipa', 'siswa', 'kelas', 'iii', 'sdn', 'pejagan', 'terap', 'model', 'quantum', 'teaching', 'inkuiri', 'metode', 'eksperimen', 'fhitung', 'ftabel', 'taraf', 'signifikasi', 'hasil', 'ajar', 'kelas', 'iii', 'a', 'kelas', 'iii', 'b', 'implikasi', 'teliti', 'model', 'inkuiri', 'metode', 'eksperimen', 'pengaruh', 'hasil', 'ajar', 'siswa', 'mata', 'ajar', 'ipa']"
"['analisis', 'butir', 'laksana', 'ulang', 'semester', 'tuju', 'teliti', 'kualitas', 'butir', 'liput', 'validitas', 'logis', 'reliabilitas', 'tingkat', 'sukar', 'daya', 'beda', 'kecoh', 'jenis', 'teliti', 'kuantitatif', 'deskriptif', 'populasi', 'sekolah', 'siswa', 'siswa', 'teknik', 'ambil', 'sampel', 'stratified', 'random', 'sampling', 'sekolah', 'sdn', 'mayor', 'wakil', 'sekolah', 'akreditasi', 'a', 'sdn', 'demang', 'sdn', 'pejagan', 'sdn', 'pejagan', 'wakil', 'akreditasi', 'b', 'sdn', 'pangeran', 'sdn', 'kraton', 'wakil', 'akreditasi', 'c', 'sampel', 'siswa', 'dasar', 'hasil', 'teliti', 'simpul', 'ulang', 'semester', 'i', 'mata', 'ajar', 'ipa', 'kelas', 'iii', 'sd', 'negeri', 'camat', 'bangkal', 'golong', 'ukur', 'validitas', 'isi', 'kriteria', 'sesuai', 'milik', 'reliabilitas', 'pilih', 'ganda', 'milik', 'tingkat', 'sukar', 'mudah', 'sukar', 'milik', 'daya', 'beda', 'jelek', 'milik', 'kecoh', 'fungsi', 'fungsi']"
